team,Ball Possession,Blocked Shots,Corner Kicks,Fouls,Goalkeeper Saves,Offsides,Passes %,Passes accurate,Red Cards,Shots insidebox,Shots off Goal,Shots on Goal,Shots outsidebox,Total Shots,Total passes,Yellow Cards,fixture_id,league_id,league,event_date,event_timestamp,firstHalfStart,secondHalfStart,round,status,statusShort,elapsed,venue,referee,homeTeam,awayTeam,goalsHomeTeam,goalsAwayTeam,score
home,47%,7,5,8,3,0,,377,,11,4,5,5,16,484,2,157216,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T12:30:00+00:00,1577881800,1577881800.0,1577885400.0,Regular Season - 21,Match Finished,FT,90,"The American Express Community Stadium (Falmer, East Sussex)","Stuart Attwell, England","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-football.com/teams/51.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-football.com/teams/49.png'}",1.0,1.0,"{'halftime': '0-1', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
away,53%,7,3,15,4,3,,436,,12,4,5,4,16,537,3,157216,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T12:30:00+00:00,1577881800,1577881800.0,1577885400.0,Regular Season - 21,Match Finished,FT,90,"The American Express Community Stadium (Falmer, East Sussex)","Stuart Attwell, England","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-football.com/teams/51.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-football.com/teams/49.png'}",1.0,1.0,"{'halftime': '0-1', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
home,61%,6,8,12,4,2,,406,,13,13,1,7,20,506,1,157217,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T12:30:00+00:00,1577881800,1577881800.0,1577885400.0,Regular Season - 21,Match Finished,FT,90,Turf Moor (Burnley),"Michael Oliver, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-football.com/teams/44.png'}","{'team_id': 66, 'team_name': 'Aston Villa', 'logo': 'https://media.api-football.com/teams/66.png'}",1.0,2.0,"{'halftime': '0-2', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
away,39%,2,4,10,0,1,,224,,9,3,6,2,11,327,1,157217,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T12:30:00+00:00,1577881800,1577881800.0,1577885400.0,Regular Season - 21,Match Finished,FT,90,Turf Moor (Burnley),"Michael Oliver, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-football.com/teams/44.png'}","{'team_id': 66, 'team_name': 'Aston Villa', 'logo': 'https://media.api-football.com/teams/66.png'}",1.0,2.0,"{'halftime': '0-2', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
home,23%,1,4,8,7,0,,170,,3,2,2,2,5,244,1,157220,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T15:00:00+00:00,1577890800,1577890800.0,1577894400.0,Regular Season - 21,Match Finished,FT,90,St. James' Park (Newcastle upon Tyne),"Martin Atkinson, England","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-football.com/teams/34.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-football.com/teams/46.png'}",0.0,3.0,"{'halftime': '0-2', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
away,77%,2,5,12,2,3,,755,,10,5,10,7,17,833,1,157220,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T15:00:00+00:00,1577890800,1577890800.0,1577894400.0,Regular Season - 21,Match Finished,FT,90,St. James' Park (Newcastle upon Tyne),"Martin Atkinson, England","{'team_id': 34, 'team_name': 'Newcastle', 'logo': 'https://media.api-football.com/teams/34.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-football.com/teams/46.png'}",0.0,3.0,"{'halftime': '0-2', 'fulltime': '0-3', 'extratime': None, 'penalty': None}"
home,40%,5,6,21,5,1,,217,,8,4,3,4,12,343,3,157222,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T15:00:00+00:00,1577890800,1577890800.0,1577894400.0,Regular Season - 21,Match Finished,FT,90,"St. Mary's Stadium (Southampton, Hampshire)","Mike Dean, England","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-football.com/teams/41.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-football.com/teams/47.png'}",1.0,0.0,"{'halftime': '1-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
away,60%,4,9,8,2,3,,369,,6,2,5,5,11,499,4,157222,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T15:00:00+00:00,1577890800,1577890800.0,1577894400.0,Regular Season - 21,Match Finished,FT,90,"St. Mary's Stadium (Southampton, Hampshire)","Mike Dean, England","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-football.com/teams/41.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-football.com/teams/47.png'}",1.0,0.0,"{'halftime': '1-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
home,36%,2,4,12,3,1,,250,1,6,4,3,3,9,343,3,157223,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T15:00:00+00:00,1577890800,1577890800.0,1577894400.0,Regular Season - 21,Match Finished,FT,90,Vicarage Road (Watford),"Andy Madley, England","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-football.com/teams/38.png'}","{'team_id': 39, 'team_name': 'Wolves', 'logo': 'https://media.api-football.com/teams/39.png'}",2.0,1.0,"{'halftime': '1-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
away,64%,5,7,6,1,0,,491,0,8,7,4,8,16,578,1,157223,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T15:00:00+00:00,1577890800,1577890800.0,1577894400.0,Regular Season - 21,Match Finished,FT,90,Vicarage Road (Watford),"Andy Madley, England","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-football.com/teams/38.png'}","{'team_id': 39, 'team_name': 'Wolves', 'logo': 'https://media.api-football.com/teams/39.png'}",2.0,1.0,"{'halftime': '1-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
home,65%,2,3,11,1,3,,700,,13,7,7,3,16,777,0,157219,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T17:30:00+00:00,1577899800,1577899800.0,1577903400.0,Regular Season - 21,Match Finished,FT,90,Etihad Stadium (Manchester),"Andre Marriner, England","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-football.com/teams/50.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-football.com/teams/45.png'}",2.0,1.0,"{'halftime': '0-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
away,35%,2,6,11,5,1,,310,,7,3,2,0,7,401,4,157219,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T17:30:00+00:00,1577899800,1577899800.0,1577903400.0,Regular Season - 21,Match Finished,FT,90,Etihad Stadium (Manchester),"Andre Marriner, England","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-football.com/teams/50.png'}","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-football.com/teams/45.png'}",2.0,1.0,"{'halftime': '0-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
home,40%,3,2,12,2,2,,292,,11,8,4,4,15,362,5,157221,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T17:30:00+00:00,1577899800,1577899800.0,1577903400.0,Regular Season - 21,Match Finished,FT,90,"Carrow Road (Norwich, Norfolk)","Jonathan Moss, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-football.com/teams/71.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-football.com/teams/52.png'}",1.0,1.0,"{'halftime': '1-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
away,60%,5,5,9,3,1,,422,,7,4,3,5,12,521,0,157221,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T17:30:00+00:00,1577899800,1577899800.0,1577903400.0,Regular Season - 21,Match Finished,FT,90,"Carrow Road (Norwich, Norfolk)","Jonathan Moss, England","{'team_id': 71, 'team_name': 'Norwich', 'logo': 'https://media.api-football.com/teams/71.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-football.com/teams/52.png'}",1.0,1.0,"{'halftime': '1-0', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
home,42%,2,9,3,2,1,,352,,10,5,7,4,14,444,1,157224,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T17:30:00+00:00,1577899800,1577899800.0,1577903400.0,Regular Season - 21,Match Finished,FT,90,London Stadium (London),"Graham Scott, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-football.com/teams/48.png'}","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-football.com/teams/35.png'}",4.0,0.0,"{'halftime': '3-0', 'fulltime': '4-0', 'extratime': None, 'penalty': None}"
away,58%,0,2,12,3,3,,539,,3,1,2,0,3,618,2,157224,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T17:30:00+00:00,1577899800,1577899800.0,1577903400.0,Regular Season - 21,Match Finished,FT,90,London Stadium (London),"Graham Scott, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-football.com/teams/48.png'}","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-football.com/teams/35.png'}",4.0,0.0,"{'halftime': '3-0', 'fulltime': '4-0', 'extratime': None, 'penalty': None}"
home,48%,1,1,11,4,,,435,,8,5,4,2,10,513,2,157215,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T20:00:00+00:00,1577908800,1577908800.0,1577912400.0,Regular Season - 21,Match Finished,FT,90,Emirates Stadium (London),"Chris Kavanagh, England","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-football.com/teams/42.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-football.com/teams/33.png'}",2.0,0.0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
away,52%,3,4,15,2,,,462,,5,3,4,5,10,542,0,157215,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-01T20:00:00+00:00,1577908800,1577908800.0,1577912400.0,Regular Season - 21,Match Finished,FT,90,Emirates Stadium (London),"Chris Kavanagh, England","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-football.com/teams/42.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-football.com/teams/33.png'}",2.0,0.0,"{'halftime': '2-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
home,74%,7,8,5,2,1,,874,,14,5,7,5,19,970,,157218,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-02T20:00:00+00:00,1577995200,1577995200.0,1577998800.0,Regular Season - 21,Match Finished,FT,90,Anfield (Liverpool),"Paul Tierney, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-football.com/teams/40.png'}","{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-football.com/teams/62.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
away,26%,0,4,8,5,3,,242,,2,1,2,1,3,326,,157218,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-02T20:00:00+00:00,1577995200,1577995200.0,1577998800.0,Regular Season - 21,Match Finished,FT,90,Anfield (Liverpool),"Paul Tierney, England","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-football.com/teams/40.png'}","{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-football.com/teams/62.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
home,47%,4,7,11,2,3,,303,,9,6,3,4,13,434,1,157232,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-10T20:00:00+00:00,1578686400,1578686400.0,1578690000.0,Regular Season - 22,Match Finished,FT,90,Bramall Lane (Sheffield),"Michael Oliver, England","{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-football.com/teams/62.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-football.com/teams/48.png'}",1.0,0.0,"{'halftime': '0-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
away,53%,0,3,6,2,1,,365,,5,5,2,2,7,499,0,157232,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-10T20:00:00+00:00,1578686400,1578686400.0,1578690000.0,Regular Season - 22,Match Finished,FT,90,Bramall Lane (Sheffield),"Michael Oliver, England","{'team_id': 62, 'team_name': 'Sheffield Utd', 'logo': 'https://media.api-football.com/teams/62.png'}","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-football.com/teams/48.png'}",1.0,0.0,"{'halftime': '0-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
home,42%,1,1,14,3,3,,258,0,4,2,3,2,6,362,2,157228,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-11T12:30:00+00:00,1578745800,1578745800.0,1578749400.0,Regular Season - 22,Match Finished,FT,90,Selhurst Park (London),"Paul Tierney, England","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-football.com/teams/52.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-football.com/teams/42.png'}",1.0,1.0,"{'halftime': '0-1', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
away,58%,1,4,22,1,1,,381,1,6,2,4,1,7,487,3,157228,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-11T12:30:00+00:00,1578745800,1578745800.0,1578749400.0,Regular Season - 22,Match Finished,FT,90,Selhurst Park (London),"Paul Tierney, England","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-football.com/teams/52.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-football.com/teams/42.png'}",1.0,1.0,"{'halftime': '0-1', 'fulltime': '1-1', 'extratime': None, 'penalty': None}"
home,65%,6,10,7,1,6,,478,,13,4,8,5,18,568,0,157227,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-11T15:00:00+00:00,1578754800,1578754800.0,1578758400.0,Regular Season - 22,Match Finished,FT,90,Stamford Bridge (London),"Kevin Friend, England","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-football.com/teams/49.png'}","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-football.com/teams/44.png'}",3.0,0.0,"{'halftime': '2-0', 'fulltime': '3-0', 'extratime': None, 'penalty': None}"
away,35%,2,3,4,5,6,,206,,4,2,3,3,7,300,3,157227,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-11T15:00:00+00:00,1578754800,1578754800.0,1578758400.0,Regular Season - 22,Match Finished,FT,90,Stamford Bridge (London),"Kevin Friend, England","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-football.com/teams/49.png'}","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-football.com/teams/44.png'}",3.0,0.0,"{'halftime': '2-0', 'fulltime': '3-0', 'extratime': None, 'penalty': None}"
home,53%,4,4,7,2,2,,390,,11,4,6,3,14,491,2,157229,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-11T15:00:00+00:00,1578754800,1578754800.0,1578758400.0,Regular Season - 22,Match Finished,FT,90,Goodison Park (Liverpool),"David Coote, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-football.com/teams/45.png'}","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-football.com/teams/51.png'}",1.0,0.0,"{'halftime': '1-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
away,47%,1,3,7,5,2,,315,,7,6,2,2,9,426,1,157229,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-11T15:00:00+00:00,1578754800,1578754800.0,1578758400.0,Regular Season - 22,Match Finished,FT,90,Goodison Park (Liverpool),"David Coote, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-football.com/teams/45.png'}","{'team_id': 51, 'team_name': 'Brighton', 'logo': 'https://media.api-football.com/teams/51.png'}",1.0,0.0,"{'halftime': '1-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
home,58%,0,2,9,7,3,,331,,4,0,5,1,5,455,0,157230,524,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-football.com/leagues/2.png', 'flag': 'https://media.api-football.com/flags/gb.svg'}",2020-01-11T15:00:00+00:00,1578754800,1578754800.0,1578758400.0,Regular Season - 22,Match Finished,FT,90,"King Power Stadium (Leicester, Leicestershire)","Lee Mason, England","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-football.com/teams/46.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-football.com/teams/41.png'}",1.0,2.0,"{'halftime': '1-1', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
